"","post_id","pred"
"8295",37779171,"Building/Development/IDE"
"8296",37780149,"Webview"
"8297",37781461,"Navigation"
"8298",37782429,"Building/Development/IDE"
"8299",37782551,"Components"
"8300",37785584,"Debugging"
"8301",37788612,"FlatList/ListView/ScrollView"
"8302",46329384,"State"
"8303",46329405,"VCS/NPM"
"8304",37788069,"UI elements/Views"
"8305",37784853,"Filesystems / Database"
"8306",37792362,"JS syntax / general programming"
"8307",37792500,"Firebase/Expo"
"8308",37793592,"Camera"
"8309",37791901,"Navigation"
"8310",37792009,"External/OS Services"
"8311",37795700,"FlatList/ListView/ScrollView"
"8312",37797276,"Redux"
"8313",46329949,"Animations/visuals/styles"
"8314",37797379,"Building/Development/IDE"
"8315",37797554,"Animations/visuals/styles"
"8316",37796654,"JS syntax / general programming"
"8317",37797735,"Building/Development/IDE"
"8318",37798584,"UI elements/Views"
"8319",37797822,"Network"
"8320",37798031,"Navigation"
"8321",37798160,"UI elements/Views"
"8322",37802266,"Building/Development/IDE"
"8323",37812571,"Building/Development/IDE"
"8324",46330442,"Camera"
"8325",37812088,"Building/Development/IDE"
"8326",37813178,"FlatList/ListView/ScrollView"
"8327",37815773,"Animations/visuals/styles"
"8328",37817044,"UI elements/Views"
"8329",37817304,"Building/Development/IDE"
"8330",37814803,"Building/Development/IDE"
"8331",37817365,"Debugging"
"8332",37816213,"Network"
"8333",37816270,"Building/Development/IDE"
"8334",37818126,"Camera"
"8335",37822076,"JS syntax / general programming"
"8336",37823117,"UI elements/Views"
"8337",37822087,"Debugging"
"8338",37823275,"Building/Development/IDE"
"8339",37823312,"Animations/visuals/styles"
"8340",37827031,"Webview"
"8341",37825126,"UI elements/Views"
"8342",37822480,"Redux"
"8343",37827164,"UI elements/Views"
"8344",37824425,"Building/Development/IDE"
"8345",46330972,"Network"
"8346",37822837,"Animations/visuals/styles"
"8347",37825732,"Building/Development/IDE"
"8348",37825772,"Animations/visuals/styles"
"8349",37827765,"Building/Development/IDE"
"8350",37826929,"JS syntax / general programming"
"8351",37828949,"External/OS Services"
"8352",37829036,"Building/Development/IDE"
"8353",30513523,"Navigation"
"8354",37830209,"Navigation"
"8355",37835838,"State"
"8356",37836005,"Network"
"8357",37839666,"Debugging"
"8358",46331370,"Navigation"
"8359",37839755,"Camera"
"8360",37835321,"Libraries/API"
"8361",37839045,"Navigation"
"8362",37839227,"Libraries/API"
"8363",37842868,"Components"
"8364",46331702,"External/OS Services"
"8365",37841236,"JS syntax / general programming"
"8366",37845205,"Animations/visuals/styles"
"8367",37846091,"Navigation"
"8368",46331858,"Animations/visuals/styles"
"8369",37844669,"VCS/NPM"
"8370",37847494,"JS syntax / general programming"
"8371",37851784,"JS syntax / general programming"
"8372",46332090,"UI elements/Views"
"8373",37852292,"Components"
"8374",37853124,"Debugging"
"8375",37858340,"Navigation"
"8376",37857903,"External/OS Services"
"8377",37859119,"Navigation"
"8378",37861330,"Filesystems / Database"
"8379",46332596,"Debugging"
"8380",37864211,"JS syntax / general programming"
"8381",37863016,"Navigation"
"8382",37865454,"UI elements/Views"
"8383",37865796,"Filesystems / Database"
"8384",37868894,"Animations/visuals/styles"
"8385",37869842,"State"
"8386",46333098,"Firebase/Expo"
"8387",46333181,"Building/Development/IDE"
"8388",37870935,"Firebase/Expo"
"8389",37870948,"VCS/NPM"
"8390",37871829,"Navigation"
"8391",37873627,"FlatList/ListView/ScrollView"
"8392",37875059,"Building/Development/IDE"
"8393",37877093,"Building/Development/IDE"
"8394",37877309,"Building/Development/IDE"
"8395",37876252,"UI elements/Views"
"8396",37878613,"Animations/visuals/styles"
"8397",37880853,"Animations/visuals/styles"
"8398",46334035,"Filesystems / Database"
"8399",37878809,"Camera"
"8400",37879844,"Navigation"
"8401",37882481,"Building/Development/IDE"
"8402",37880097,"JS syntax / general programming"
"8403",37881516,"Building/Development/IDE"
"8404",37885393,"Building/Development/IDE"
"8405",37888575,"FlatList/ListView/ScrollView"
"8406",37884388,"Navigation"
"8407",37890287,"Filesystems / Database"
"8408",37890381,"Building/Development/IDE"
"8409",46334249,"External/OS Services"
"8410",37889470,"UI elements/Views"
"8411",37889634,"UI elements/Views"
"8412",37889852,"UI elements/Views"
"8413",37890003,"Building/Development/IDE"
"8414",46334273,"External/OS Services"
"8415",46334300,"FlatList/ListView/ScrollView"
"8416",37892263,"FlatList/ListView/ScrollView"
"8417",37892625,"Redux"
"8418",37891722,"UI elements/Views"
"8419",37894434,"Navigation"
"8420",37894488,"Animations/visuals/styles"
"8421",37894590,"Filesystems / Database"
"8422",37894823,"Building/Development/IDE"
"8423",37896670,"Building/Development/IDE"
"8424",37898552,"Components"
"8425",37900737,"Building/Development/IDE"
"8426",30516615,"Libraries/API"
"8427",37899602,"JS syntax / general programming"
"8428",37899879,"Building/Development/IDE"
"8429",37900078,"Building/Development/IDE"
"8430",37901152,"JS syntax / general programming"
"8431",37902788,"External/OS Services"
"8432",37903097,"Building/Development/IDE"
"8433",37907743,"UI elements/Views"
"8434",37905148,"Network"
"8435",37908512,"Animations/visuals/styles"
"8436",37910333,"Building/Development/IDE"
"8437",37911591,"UI elements/Views"
"8438",37914024,"Building/Development/IDE"
"8439",37918123,"JS syntax / general programming"
"8440",46335345,"Filesystems / Database"
"8441",37915231,"Redux"
"8442",37915301,"FlatList/ListView/ScrollView"
"8443",37916345,"Camera"
"8444",37917486,"JS syntax / general programming"
"8445",37917691,"FlatList/ListView/ScrollView"
"8446",37916757,"External/OS Services"
"8447",37917909,"UI elements/Views"
"8448",37923578,"FlatList/ListView/ScrollView"
"8449",37923021,"Network"
"8450",46335761,"Filesystems / Database"
"8451",37930730,"Animations/visuals/styles"
"8452",46335922,"FlatList/ListView/ScrollView"
"8453",46335946,"FlatList/ListView/ScrollView"
"8454",37929992,"FlatList/ListView/ScrollView"
"8455",37932832,"Webview"
"8456",37934797,"State"
"8457",37936577,"FlatList/ListView/ScrollView"
"8458",37938561,"UI elements/Views"
"8459",37936011,"State"
"8460",46336148,"UI elements/Views"
"8461",37940007,"Animations/visuals/styles"
"8462",37940135,"Building/Development/IDE"
"8463",37938189,"FlatList/ListView/ScrollView"
"8464",37942030,"Building/Development/IDE"
"8465",37947679,"JS syntax / general programming"
"8466",37949641,"UI elements/Views"
"8467",37951644,"JS syntax / general programming"
"8468",37951096,"Network"
"8469",37948399,"Building/Development/IDE"
"8470",37949291,"Building/Development/IDE"
"8471",37948429,"FlatList/ListView/ScrollView"
"8472",37951246,"Building/Development/IDE"
"8473",37953571,"Network"
"8474",37954864,"Debugging"
"8475",37953668,"FlatList/ListView/ScrollView"
"8476",37953686,"Building/Development/IDE"
"8477",37956025,"FlatList/ListView/ScrollView"
"8478",37956876,"External/OS Services"
"8479",37955761,"Debugging"
"8480",37958376,"Debugging"
"8481",37960415,"Debugging"
"8482",37957792,"Building/Development/IDE"
"8483",46337100,"FlatList/ListView/ScrollView"
"8484",37958881,"FlatList/ListView/ScrollView"
"8485",37960958,"Camera"
"8486",37963181,"UI elements/Views"
"8487",37962289,"UI elements/Views"
"8488",37965252,"Building/Development/IDE"
"8489",37967809,"Filesystems / Database"
"8490",37965536,"Navigation"
"8491",46337396,"Firebase/Expo"
"8492",37970553,"Router/Flux"
"8493",37973279,"Animations/visuals/styles"
"8494",37978987,"External/OS Services"
"8495",37976342,"Redux"
"8496",37979931,"FlatList/ListView/ScrollView"
"8497",37978220,"Network"
"8498",37980966,"Navigation"
"8499",46338015,"Router/Flux"
"8500",46337768,"UI elements/Views"
"8501",37980197,"Building/Development/IDE"
"8502",37976756,"Animations/visuals/styles"
"8503",37978610,"UI elements/Views"
"8504",37981784,"Building/Development/IDE"
"8505",37982296,"FlatList/ListView/ScrollView"
"8506",37985746,"Camera"
"8507",37984808,"Building/Development/IDE"
"8508",37987893,"Libraries/API"
"8509",37983907,"Animations/visuals/styles"
"8510",37989643,"Webview"
"8511",46338257,"Building/Development/IDE"
"8512",37988472,"External/OS Services"
"8513",37990946,"Building/Development/IDE"
"8514",37993576,"Animations/visuals/styles"
"8515",37989955,"UI elements/Views"
"8516",37991777,"External/OS Services"
"8517",46338404,"External/OS Services"
"8518",37989642,"UI elements/Views"
"8519",37998145,"FlatList/ListView/ScrollView"
"8520",37998190,"Building/Development/IDE"
"8521",37996054,"External/OS Services"
"8522",37995149,"External/OS Services"
"8523",46338471,"Building/Development/IDE"
"8524",37997344,"FlatList/ListView/ScrollView"
"8525",37999468,"Building/Development/IDE"
"8526",37999588,"Router/Flux"
"8527",37999661,"Webview"
"8528",38004840,"Building/Development/IDE"
"8529",38002050,"Webview"
"8530",38003347,"Debugging"
"8531",38002100,"Filesystems / Database"
"8532",38000667,"FlatList/ListView/ScrollView"
"8533",38004529,"Redux"
"8534",38009750,"Animations/visuals/styles"
"8535",38010245,"External/OS Services"
"8536",38012118,"FlatList/ListView/ScrollView"
"8537",38012355,"Redux"
"8538",38010508,"JS syntax / general programming"
"8539",38010522,"Webview"
"8540",38007740,"UI elements/Views"
"8541",38006939,"Camera"
"8542",38007084,"Debugging"
"8543",38010897,"External/OS Services"
"8544",46339332,"Redux"
"8545",38016628,"Filesystems / Database"
"8546",38015748,"Debugging"
"8547",38014888,"Building/Development/IDE"
"8548",38016813,"Navigation"
"8549",38018709,"Filesystems / Database"
"8550",38022659,"Filesystems / Database"
"8551",38022795,"State"
"8552",38022004,"FlatList/ListView/ScrollView"
"8553",38026036,"Webview"
"8554",38028137,"Building/Development/IDE"
"8555",38028308,"Network"
"8556",38024203,"VCS/NPM"
"8557",38025388,"JS syntax / general programming"
"8558",46339774,"JS syntax / general programming"
"8559",38026788,"Building/Development/IDE"
"8560",38028874,"JS syntax / general programming"
"8561",30522515,"Webview"
"8562",38035332,"Building/Development/IDE"
"8563",46533972,"Network"
"8564",46533148,"Navigation"
"8565",46533776,"Navigation"
"8566",46534279,"Webview"
"8567",38431295,"VCS/NPM"
"8568",46534969,"Camera"
"8569",46535035,"JS syntax / general programming"
"8570",38431254,"Animations/visuals/styles"
"8571",30695273,"Navigation"
"8572",30694367,"Building/Development/IDE"
"8573",38432350,"External/OS Services"
"8574",46534675,"Redux"
"8575",46535492,"Camera"
"8576",46534449,"FlatList/ListView/ScrollView"
"8577",46534450,"External/OS Services"
"8578",46536565,"Debugging"
"8579",46535179,"Animations/visuals/styles"
"8580",46535216,"State"
"8581",46535685,"Components"
"8582",46535698,"Navigation"
"8583",46536816,"Animations/visuals/styles"
"8584",46535869,"Debugging"
"8585",38432597,"Building/Development/IDE"
"8586",46539163,"JS syntax / general programming"
"8587",46539193,"Camera"
"8588",46538232,"Animations/visuals/styles"
"8589",46538248,"Network"
"8590",46538297,"FlatList/ListView/ScrollView"
"8591",46537719,"Navigation"
"8592",38433807,"UI elements/Views"
"8593",46539978,"Camera"
"8594",46537297,"Building/Development/IDE"
"8595",46537313,"Firebase/Expo"
"8596",46540312,"Libraries/API"
"8597",38435167,"Webview"
"8598",38435277,"FlatList/ListView/ScrollView"
"8599",46541248,"Building/Development/IDE"
"8600",46541744,"Webview"
"8601",46541403,"Firebase/Expo"
"8602",38435460,"Components"
"8603",38436904,"Animations/visuals/styles"
"8604",46541878,"Router/Flux"
"8605",46541501,"State"
"8606",46541978,"Building/Development/IDE"
"8607",46543281,"Building/Development/IDE"
"8608",46540650,"Building/Development/IDE"
"8609",46541163,"Navigation"
"8610",46543376,"Camera"
"8611",46542111,"Libraries/API"
"8612",46542836,"Animations/visuals/styles"
"8613",30700776,"Building/Development/IDE"
"8614",38438737,"JS syntax / general programming"
"8615",46546631,"External/OS Services"
"8616",46543860,"Animations/visuals/styles"
"8617",46546032,"Navigation"
"8618",46546049,"Filesystems / Database"
"8619",46544405,"Libraries/API"
"8620",46545055,"Building/Development/IDE"
"8621",46545719,"UI elements/Views"
"8622",46546285,"Animations/visuals/styles"
"8623",46545223,"UI elements/Views"
"8624",46545832,"Network"
"8625",46547243,"Firebase/Expo"
"8626",46547257,"Components"
"8627",30704400,"Animations/visuals/styles"
"8628",46547422,"Animations/visuals/styles"
"8629",38440925,"JS syntax / general programming"
"8630",38440629,"Navigation"
"8631",46549679,"Animations/visuals/styles"
"8632",46549995,"Redux"
"8633",46550016,"Components"
"8634",46548524,"Webview"
"8635",46550147,"Navigation"
"8636",46549490,"Animations/visuals/styles"
"8637",46549833,"Firebase/Expo"
"8638",46549952,"JS syntax / general programming"
"8639",38442927,"Building/Development/IDE"
"8640",46550838,"Redux"
"8641",46550856,"Navigation"
"8642",46551378,"Animations/visuals/styles"
"8643",46551688,"Filesystems / Database"
"8644",46550688,"Network"
"8645",38444018,"Navigation"
"8646",46552562,"Debugging"
"8647",46553851,"Components"
"8648",46552771,"Navigation"
"8649",46552877,"Redux"
"8650",46554261,"Firebase/Expo"
"8651",46553511,"Webview"
"8652",46554727,"Network"
"8653",38445883,"Building/Development/IDE"
"8654",46553772,"UI elements/Views"
"8655",46553446,"Camera"
"8656",38445692,"Network"
"8657",46555477,"JS syntax / general programming"
"8658",46555122,"Navigation"
"8659",38446887,"Animations/visuals/styles"
"8660",46556244,"UI elements/Views"
"8661",38446937,"Building/Development/IDE"
"8662",46555557,"FlatList/ListView/ScrollView"
"8663",46556073,"External/OS Services"
"8664",46555432,"Firebase/Expo"
"8665",38447362,"FlatList/ListView/ScrollView"
"8666",44097585,"Network"
"8667",44097644,"External/OS Services"
"8668",44098010,"Firebase/Expo"
"8669",30712444,"Debugging"
"8670",45439013,"Navigation"
"8671",45924101,"Camera"
"8672",44099037,"Debugging"
"8673",35934920,"Components"
"8674",44099985,"Building/Development/IDE"
"8675",44100551,"Redux"
"8676",35934668,"Animations/visuals/styles"
"8677",44100749,"Animations/visuals/styles"
"8678",44101096,"Network"
"8679",44099869,"Camera"
"8680",44099893,"External/OS Services"
"8681",44100356,"FlatList/ListView/ScrollView"
"8682",44099937,"Navigation"
"8683",44102199,"Building/Development/IDE"
"8684",35935060,"Building/Development/IDE"
"8685",44102626,"FlatList/ListView/ScrollView"
"8686",44103329,"Building/Development/IDE"
"8687",44101919,"Building/Development/IDE"
"8688",44104900,"Webview"
"8689",44103710,"Building/Development/IDE"
"8690",44104450,"Debugging"
"8691",44103751,"Router/Flux"
"8692",44103240,"Navigation"
"8693",44104071,"Firebase/Expo"
"8694",44105014,"UI elements/Views"
"8695",35936908,"UI elements/Views"
"8696",44104666,"JS syntax / general programming"
"8697",44104687,"Building/Development/IDE"
"8698",44105829,"JS syntax / general programming"
"8699",44106285,"Animations/visuals/styles"
"8700",44106377,"Debugging"
"8701",44106529,"External/OS Services"
"8702",44108848,"Webview"
"8703",44107907,"Filesystems / Database"
"8704",44108957,"Animations/visuals/styles"
"8705",44108023,"Building/Development/IDE"
"8706",44109418,"Navigation"
"8707",44108094,"Network"
"8708",44109116,"Navigation"
"8709",44108146,"Navigation"
"8710",35938197,"UI elements/Views"
"8711",44110227,"Navigation"
"8712",44111231,"Building/Development/IDE"
"8713",44112723,"Firebase/Expo"
"8714",44111868,"Firebase/Expo"
"8715",44112271,"Network"
"8716",44112522,"Navigation"
"8717",44301539,"Building/Development/IDE"
"8718",44301555,"UI elements/Views"
"8719",44301317,"Building/Development/IDE"
"8720",44302340,"Building/Development/IDE"
"8721",44302706,"Filesystems / Database"
"8722",44301632,"FlatList/ListView/ScrollView"
"8723",36059749,"UI elements/Views"
"8724",36062165,"Network"
"8725",36061617,"VCS/NPM"
"8726",44302269,"Libraries/API"
"8727",44304845,"Network"
"8728",44304559,"Building/Development/IDE"
"8729",44305992,"Firebase/Expo"
"8730",44305486,"Debugging"
"8731",44305057,"JS syntax / general programming"
"8732",44305064,"Navigation"
"8733",36065160,"Building/Development/IDE"
"8734",44306691,"VCS/NPM"
"8735",36067536,"Firebase/Expo"
"8736",36068392,"Animations/visuals/styles"
"8737",44309616,"Filesystems / Database"
"8738",44310006,"Animations/visuals/styles"
"8739",36069731,"Debugging"
"8740",44311471,"Building/Development/IDE"
"8741",44310100,"Animations/visuals/styles"
"8742",44313045,"FlatList/ListView/ScrollView"
"8743",44313153,"Building/Development/IDE"
"8744",36073518,"JS syntax / general programming"
"8745",36073527,"Building/Development/IDE"
"8746",44312914,"Navigation"
"8747",44313648,"Components"
"8748",36072946,"Navigation"
"8749",36074970,"Building/Development/IDE"
